  2.3568	 -7.0120	 -5.6419	 -4.7262	 -3.5439	 -3.4432	 -1.8690	 -1.2418	 -1.1207	  0.9963	  4.7542	  5.1515	  7.5216	
  2.3856	 -7.0120	 -5.6419	 -4.7289	 -3.5493	 -3.4405	 -1.8853	 -1.3357	 -1.2772	  1.2059	  4.7379	  5.1515	  7.3556	
  2.4145	 -7.0106	 -5.6405	 -4.7303	 -3.5561	 -3.4364	 -1.9030	 -1.4364	 -1.4214	  1.4208	  4.7161	  5.1515	  7.1529	
  2.4434	 -7.0106	 -5.6405	 -4.7317	 -3.5629	 -3.4309	 -1.9207	 -1.5928	 -1.4989	  1.6413	  4.6889	  5.1515	  6.9420	
  2.4722	 -7.0106	 -5.6392	 -4.7330	 -3.5697	 -3.4255	 -1.9398	 -1.7466	 -1.5683	  1.8671	  4.6536	  5.1529	  6.7298	
  2.5011	 -7.0092	 -5.6392	 -4.7344	 -3.5765	 -3.4201	 -1.9602	 -1.8840	 -1.6282	  2.0970	  4.6087	  5.1556	  6.5216	
  2.5300	 -7.0092	 -5.6378	 -4.7344	 -3.5833	 -3.4146	 -2.0255	 -1.9711	 -1.6813	  2.3311	  4.5515	  5.1597	  6.3230	
  2.5588	 -7.0106	 -5.6378	 -4.7330	 -3.5901	 -3.4092	 -2.1466	 -1.9887	 -1.7275	  2.5678	  4.4780	  5.1651	  6.1379	
  2.5877	 -7.0106	 -5.6378	 -4.7303	 -3.5942	 -3.4037	 -2.2554	 -2.0037	 -1.7642	  2.8073	  4.3855	  5.1733	  5.9706	
  2.6166	 -7.0120	 -5.6364	 -4.7276	 -3.5969	 -3.3983	 -2.3520	 -2.0160	 -1.7955	  3.0494	  4.2699	  5.1828	  5.8264	
  2.6454	 -7.0147	 -5.6364	 -4.7235	 -3.5969	 -3.3929	 -2.4323	 -2.0255	 -1.8091	  3.2930	  4.1311	  5.2046	  5.7053	
  2.6743	 -7.0160	 -5.6351	 -4.7167	 -3.5929	 -3.3874	 -2.4990	 -2.0323	 -1.8282	  3.5324	  3.9705	  5.2223	  5.6073	
  2.7032	 -7.0201	 -5.6351	 -4.7099	 -3.5847	 -3.3820	 -2.5493	 -2.0350	 -1.8418	  3.7692	  3.7896	  5.2495	  5.5311	
  2.7321	 -7.0228	 -5.6351	 -4.7017	 -3.5711	 -3.3765	 -2.5833	 -2.0350	 -1.8500	  3.5923	  3.9964	  5.2876	  5.4726	
  2.7321	 -7.0228	 -5.6351	 -4.7017	 -3.5711	 -3.3765	 -2.5833	 -2.0350	 -1.8500	  3.5923	  3.9964	  5.2876	  5.4726	
  2.7643	 -7.0215	 -5.6351	 -4.7058	 -3.5792	 -3.3792	 -2.5765	 -2.0391	 -1.8472	  3.6971	  3.8862	  5.2672	  5.5012	
  2.7966	 -7.0188	 -5.6351	 -4.7099	 -3.5874	 -3.3833	 -2.5792	 -2.0500	 -1.8432	  3.7773	  3.8073	  5.2495	  5.5325	
  2.8289	 -7.0160	 -5.6351	 -4.7140	 -3.5956	 -3.3874	 -2.5942	 -2.0677	 -1.8391	  3.6699	  3.9202	  5.2332	  5.5706	
  2.8612	 -7.0133	 -5.6364	 -4.7180	 -3.6037	 -3.3915	 -2.6187	 -2.0894	 -1.8323	  3.5651	  4.0359	  5.2196	  5.6155	
  2.8934	 -7.0106	 -5.6364	 -4.7208	 -3.6133	 -3.3983	 -2.6541	 -2.1153	 -1.8255	  3.4644	  4.1501	  5.2073	  5.6685	
  2.9257	 -7.0092	 -5.6378	 -4.7248	 -3.6241	 -3.4051	 -2.7003	 -2.1398	 -1.8146	  3.3665	  4.2590	  5.1964	  5.7311	
  2.9580	 -7.0065	 -5.6378	 -4.7276	 -3.6337	 -3.4133	 -2.7561	 -2.1629	 -1.8146	  3.2712	  4.3624	  5.1787	  5.8060	
  2.9902	 -7.0038	 -5.6392	 -4.7317	 -3.6459	 -3.4214	 -2.8214	 -2.1806	 -1.7996	  3.1814	  4.4536	  5.1678	  5.8917	
  3.0225	 -7.0011	 -5.6405	 -4.7344	 -3.6582	 -3.4323	 -2.8908	 -2.1915	 -1.7806	  3.0971	  4.5338	  5.1583	  5.9869	
  3.0548	 -6.9984	 -5.6405	 -4.7371	 -3.6745	 -3.4432	 -2.9629	 -2.1983	 -1.7574	  3.0168	  4.5991	  5.1474	  6.0849	
  3.0871	 -6.9970	 -5.6419	 -4.7385	 -3.6922	 -3.4554	 -3.0309	 -2.1983	 -1.7289	  2.9406	  4.6549	  5.1366	  6.1842	
  3.1193	 -6.9956	 -5.6419	 -4.7412	 -3.7112	 -3.4677	 -3.0922	 -2.1901	 -1.6976	  2.8712	  4.6985	  5.1257	  6.2754	
  3.1516	 -6.9943	 -5.6432	 -4.7425	 -3.7344	 -3.4826	 -3.1439	 -2.1765	 -1.6608	  2.8059	  4.7325	  5.1134	  6.3515	
  3.1839	 -6.9943	 -5.6446	 -4.7453	 -3.7588	 -3.4963	 -3.1847	 -2.1575	 -1.6200	  2.7474	  4.7583	  5.0985	  6.4032	
  3.2162	 -6.9956	 -5.6460	 -4.7466	 -3.7833	 -3.5126	 -3.2119	 -2.1316	 -1.5751	  2.6943	  4.7787	  5.0835	  6.4277	
  3.2484	 -6.9970	 -5.6460	 -4.7480	 -3.8051	 -3.5275	 -3.2269	 -2.1003	 -1.5248	  2.6467	  4.7923	  5.0672	  6.4182	
  3.2807	 -6.9997	 -5.6473	 -4.7507	 -3.8214	 -3.5439	 -3.2309	 -2.0636	 -1.4704	  2.6059	  4.8005	  5.0468	  6.3774	
  3.3130	 -7.0038	 -5.6487	 -4.7507	 -3.8310	 -3.5602	 -3.2241	 -2.0200	 -1.4105	  2.5732	  4.8046	  5.0250	  6.3094	
  3.3453	 -7.0079	 -5.6487	 -4.7521	 -3.8323	 -3.5765	 -3.2065	 -1.9711	 -1.3466	  2.5474	  4.8032	  4.9991	  6.2209	
  3.3775	 -7.0120	 -5.6500	 -4.7521	 -3.8242	 -3.5929	 -3.1792	 -1.9166	 -1.2785	  2.5283	  4.7978	  4.9678	  6.1148	
  3.4098	 -7.0174	 -5.6500	 -4.7507	 -3.8078	 -3.6092	 -3.1398	 -1.8568	 -1.2064	  2.5175	  4.7883	  4.9338	  5.9992	
  3.4421	 -7.0228	 -5.6514	 -4.7493	 -3.7847	 -3.6255	 -3.0867	 -1.7901	 -1.1302	  2.5134	  4.7719	  4.8917	  5.8740	
  3.4744	 -7.0297	 -5.6514	 -4.7466	 -3.7575	 -3.6418	 -3.0201	 -1.7166	 -1.0486	  2.5188	  4.7488	  4.8386	  5.7406	
  3.5066	 -7.0351	 -5.6541	 -4.7425	 -3.7262	 -3.6568	 -2.9357	 -1.6377	 -0.9642	  2.5297	  4.7148	  4.7706	  5.6005	
  3.5389	 -7.0419	 -5.6555	 -4.7385	 -3.6935	 -3.6718	 -2.8350	 -1.5534	 -0.8744	  2.5556	  4.6631	  4.6971	  5.4577	
  3.5712	 -7.0473	 -5.6555	 -4.7330	 -3.6854	 -3.6622	 -2.7139	 -1.4636	 -0.7819	  2.5841	  4.5882	  4.6032	  5.3162	
  3.6035	 -7.0528	 -5.6555	 -4.7262	 -3.6976	 -3.6337	 -2.5751	 -1.3670	 -0.6840	  2.6195	  4.4876	  4.4957	  5.1801	
  3.6357	 -7.0582	 -5.6568	 -4.7208	 -3.7099	 -3.6078	 -2.4187	 -1.2649	 -0.5833	  2.6630	  4.3610	  4.3760	  5.0549	
  3.6680	 -7.0623	 -5.6568	 -4.7140	 -3.7221	 -3.5833	 -2.2473	 -1.1574	 -0.4799	  2.7120	  4.2127	  4.2508	  4.9366	
  3.7003	 -7.0664	 -5.6568	 -4.7085	 -3.7316	 -3.5629	 -2.0609	 -1.0445	 -0.3737	  2.7692	  4.0549	  4.1257	  4.8195	
  3.7326	 -7.0705	 -5.6568	 -4.7044	 -3.7412	 -3.5452	 -1.8677	 -0.9275	 -0.2676	  2.8290	  3.8916	  3.9978	  4.6998	
  3.7648	 -7.0732	 -5.6582	 -4.6990	 -3.7493	 -3.5303	 -1.6690	 -0.8037	 -0.1629	  2.8903	  3.7338	  3.8753	  4.5774	
  3.7971	 -7.0759	 -5.6582	 -4.6936	 -3.7575	 -3.5167	 -1.4731	 -0.6744	 -0.0608	  2.9542	  3.5841	  3.7583	  4.4536	
  3.8294	 -7.0786	 -5.6582	 -4.6895	 -3.7629	 -3.5044	 -1.2881	 -0.5397	  0.0371	  3.0154	  3.4467	  3.6522	  4.3284	
  3.8617	 -7.0800	 -5.6582	 -4.6854	 -3.7684	 -3.4949	 -1.1207	 -0.4010	  0.1269	  3.0726	  3.3229	  3.5583	  4.2059	
  3.8939	 -7.0800	 -5.6582	 -4.6827	 -3.7724	 -3.4867	 -0.9792	 -0.2622	  0.2059	  3.1229	  3.2141	  3.4821	  4.0889	
  3.9262	 -7.0814	 -5.6582	 -4.6799	 -3.7765	 -3.4813	 -0.8663	 -0.1316	  0.2725	  3.1256	  3.1596	  3.4250	  3.9869	
  3.9585	 -7.0814	 -5.6582	 -4.6786	 -3.7779	 -3.4772	 -0.7860	 -0.0227	  0.3215	  3.0576	  3.1801	  3.3909	  3.9039	
  3.9908	 -7.0827	 -5.6582	 -4.6772	 -3.7793	 -3.4745	 -0.7384	  0.0507	  0.3514	  3.0154	  3.1869	  3.3773	  3.8508	
  4.0230	 -7.0827	 -5.6582	 -4.6772	 -3.7806	 -3.4731	 -0.7221	  0.0766	  0.3623	  3.0005	  3.1882	  3.3733	  3.8318	
