  2.0104	 -1.8459	 -1.0649	 -0.9806	  0.5351	  7.0563	  7.5665	  7.9502	  8.3774	  8.5734	  8.6700	  9.1706	  9.4686	
  2.0392	 -1.7547	 -1.0527	 -0.9683	  0.5065	  7.0999	  7.5869	  7.9679	  8.3924	  8.6074	  8.6836	  9.1244	  9.5108	
  2.0681	 -1.6813	 -1.0431	 -0.9588	  0.4848	  7.1339	  7.6033	  7.9815	  8.4033	  8.6414	  8.6944	  9.0822	  9.5421	
  2.0970	 -1.6282	 -1.0363	 -0.9520	  0.4698	  7.1570	  7.6142	  7.9924	  8.4114	  8.6700	  8.7012	  9.0468	  9.5652	
  2.1258	 -1.5955	 -1.0309	 -0.9479	  0.4603	  7.1720	  7.6196	  7.9992	  8.4155	  8.6904	  8.7067	  9.0223	  9.5788	
  2.1547	 -1.5833	 -1.0295	 -0.9465	  0.4576	  7.1760	  7.6210	  8.0006	  8.4182	  8.6972	  8.7080	  9.0142	  9.5843	
  2.1547	 -1.5833	 -1.0295	 -0.9465	  0.4576	  7.1760	  7.6210	  8.0006	  8.4182	  8.6972	  8.7080	  9.0142	  9.5843	
  2.1836	 -1.5847	 -1.0445	 -0.9574	  0.4766	  7.1692	  7.6210	  8.0128	  8.4169	  8.6958	  8.7067	  9.0196	  9.5666	
  2.2124	 -1.5887	 -1.0853	 -0.9887	  0.5351	  7.1488	  7.6182	  8.0482	  8.4155	  8.6944	  8.7053	  9.0373	  9.5162	
  2.2413	 -1.5955	 -1.1534	 -1.0363	  0.6249	  7.1121	  7.6142	  8.1012	  8.4128	  8.6917	  8.7026	  9.0672	  9.4428	
  2.2702	 -1.6051	 -1.2445	 -1.0948	  0.7433	  7.0590	  7.6101	  8.1665	  8.4087	  8.6876	  8.6999	  9.1108	  9.3530	
  2.2990	 -1.6159	 -1.3561	 -1.1588	  0.8834	  6.9883	  7.6060	  8.2400	  8.4046	  8.6781	  8.6958	  9.1679	  9.2591	
  2.3279	 -1.6296	 -1.4826	 -1.2241	  1.0426	  6.8971	  7.6046	  8.3162	  8.3992	  8.6659	  8.6904	  9.1693	  9.2373	
  2.3568	 -1.6459	 -1.6214	 -1.2881	  1.2154	  6.7842	  7.6019	  8.3815	  8.3951	  8.6455	  8.6863	  9.0917	  9.3135	
  2.3856	 -1.7697	 -1.6622	 -1.3479	  1.4018	  6.6495	  7.6005	  8.3856	  8.4455	  8.6169	  8.6808	  9.0305	  9.3911	
  2.4145	 -1.9221	 -1.6799	 -1.4051	  1.5991	  6.4944	  7.6005	  8.3761	  8.4972	  8.5815	  8.6754	  8.9883	  9.4591	
  2.4434	 -2.0745	 -1.6976	 -1.4568	  1.8059	  6.3189	  7.6005	  8.3693	  8.5312	  8.5529	  8.6700	  8.9625	  9.5149	
  2.4722	 -2.2160	 -1.7166	 -1.5017	  2.0209	  6.1257	  7.6019	  8.3611	  8.4985	  8.5870	  8.6645	  8.9489	  9.5570	
  2.5011	 -2.3561	 -1.7357	 -1.5411	  2.2453	  5.9175	  7.6046	  8.3529	  8.4604	  8.6196	  8.6591	  8.9434	  9.5829	
  2.5300	 -2.4881	 -1.7534	 -1.5738	  2.4753	  5.6971	  7.6101	  8.3448	  8.4264	  8.6482	  8.6563	  8.9448	  9.5979	
  2.5588	 -2.6064	 -1.7711	 -1.6010	  2.7120	  5.4658	  7.6155	  8.3366	  8.3951	  8.6509	  8.6781	  8.9502	  9.6033	
  2.5877	 -2.7126	 -1.7874	 -1.6214	  2.9556	  5.2250	  7.6210	  8.3285	  8.3679	  8.6468	  8.7012	  8.9584	  9.6006	
  2.6166	 -2.8010	 -1.8023	 -1.6214	  3.2073	  4.9801	  7.6278	  8.3353	  8.3448	  8.6468	  8.7217	  8.9679	  9.5924	
  2.6454	 -2.8718	 -1.8146	 -1.6309	  3.4617	  4.7297	  7.6359	  8.3244	  8.3257	  8.6427	  8.7407	  8.9802	  9.5788	
  2.6743	 -2.9248	 -1.8255	 -1.6364	  3.7202	  4.4767	  7.6441	  8.3080	  8.3135	  8.6400	  8.7570	  8.9938	  9.5611	
  2.7032	 -2.9561	 -1.8323	 -1.6364	  3.9828	  4.2223	  7.6536	  8.2944	  8.3026	  8.6373	  8.7706	  9.0074	  9.5380	
  2.7321	 -2.9684	 -1.8364	 -1.6323	  3.9678	  4.2495	  7.6631	  8.2822	  8.2917	  8.6346	  8.7802	  9.0223	  9.5121	
  2.7321	 -2.9684	 -1.8364	 -1.6323	  3.9678	  4.2495	  7.6631	  8.2822	  8.2917	  8.6346	  8.7802	  9.0223	  9.5121	
  2.7643	 -2.9697	 -1.8432	 -1.6364	  4.0998	  4.1175	  7.6604	  8.2849	  8.2931	  8.6346	  8.7734	  9.0196	  9.5298	
  2.7966	 -2.9752	 -1.8649	 -1.6404	  3.9910	  4.2440	  7.6577	  8.2822	  8.2849	  8.6346	  8.7598	  9.0278	  9.5543	
  2.8289	 -2.9833	 -1.9017	 -1.6459	  3.8712	  4.4018	  7.6577	  8.2686	  8.2754	  8.6319	  8.7353	  9.0496	  9.5829	
  2.8612	 -2.9956	 -1.9520	 -1.6513	  3.7556	  4.5692	  7.6563	  8.2441	  8.2631	  8.6305	  8.6985	  9.0822	  9.6155	
  2.8934	 -3.0119	 -2.0132	 -1.6554	  3.6454	  4.7474	  7.6536	  8.2101	  8.2468	  8.6264	  8.6523	  9.1230	  9.6496	
  2.9257	 -3.0309	 -2.0840	 -1.6608	  3.5406	  4.9338	  7.6495	  8.1665	  8.2250	  8.5992	  8.6223	  9.1666	  9.6741	
  2.9580	 -3.0554	 -2.1575	 -1.6636	  3.4413	  5.1257	  7.6427	  8.1108	  8.1965	  8.5421	  8.6169	  9.2128	  9.6047	
  2.9902	 -3.0840	 -2.2323	 -1.6663	  3.3474	  5.3216	  7.6318	  8.0427	  8.1597	  8.4836	  8.6114	  9.2591	  9.5339	
  3.0225	 -3.1194	 -2.3017	 -1.6840	  3.2590	  5.5162	  7.6169	  7.9502	  8.1121	  8.4291	  8.6033	  9.3026	  9.4536	
  3.0548	 -3.1602	 -2.3629	 -1.6826	  3.1787	  5.7080	  7.5978	  7.8536	  8.0563	  8.3774	  8.5938	  9.3448	  9.3870	
  3.0871	 -3.2105	 -2.4132	 -1.6799	  3.1039	  5.8917	  7.5720	  7.7434	  7.9910	  8.3312	  8.5829	  9.3257	  9.3856	
